1822720	Mais um ponto de venda de entorpecentes foi desarticulado pela Polícia Judiciária Civil, no município de Sapezal na manhã de ontem, 15. Dois homens foram presos em flagrante por tráfico de drogas.O local ficava próximo a um hotel da cidade de Sapezal e era conhecido com a boca do Raimundo, que também responde por Bandidão. Foram presos José Raimundo de Jesus Ferreira Lima, 30 anos, condenado a 3 anos pelo crime de furto, mas cumpria pena em regime aberto e Sidnei Antunes, 30 anos, com mandado de prisão em aberto, expedido pela Comarca do Estado de Goiás.Os investigadores em monitoramento avistaram pessoas conhecidas por olheiros, que avisam os traficantes da chegada de policiais. Mesmo sendo alertados, os suspeitos que tentaram fugir foram presos pelos policiais civis. Com José Raimundo foi apreendido uma porção grande de pasta-base de cocaína embalada em saco plástico e cinco pedras da pasta-base localizada no bolso da bermuda. Sidnei foi detido no cerco policial, montado próximo a rodoviária Central, conseguiu se desfazer da drogas.Na Delegacia, eles foram autuados em flagrante pelos crimes de tráfico de drogas e associação para o tráfico. Posteriormente, foram conduzidos a Cadeia Pública da cidade, em Campo Novo do Parecis, à disposição da Justiça.Na cidade de Sapezal, a Polícia Judiciária Civil tem desenvolvido trabalho intenso com foco especial no combate ao tráfico de drogas. Para a delegada Cinthia Gomes da Rocha Cupido, o tráfico e o consumo de drogas são os maiores responsáveis pelos demais crimes. Com as investigações intensificadas os crimes de roubo e furto diminuíram cerca de 80%, afirma.
1840684	A Secretaria Municipal de Meio Ambiente de Belo Horizonte (SMMA) autuou na segunda-feira a dona de casa Geovânia de Freitas Silva, de 41 anos, por queima de lixo e resíduos em um lote na Rua Rodeio, Bairro Caiçara, Região Noroeste. O verdadeiro alvo da fiscalização era o marido dela, Jader Costa, que desde maio vem sendo procurado pela prefeitura para prestar esclarecimentos sobre o desmatamento do lote e construções irregulares no local.Até o Secretário Municipal de Meio Ambiente, Sérgio Lima-Braga, participou da ação junto com a Polícia Militar de Meio Ambiente, mas não encontrou o ocupante do terreno, que está na Justiça contra o verdadeiro dono pedindo uso capião da área. De acordo com a comunidade do Bairro Caiçara, cerca de 40 árvores foram derrubadas e a nascente do Córrego Cascatinha foi soterrada por conta das obras de aterramento do local.Jader Costa foi autuado pela primeira vez em maio de 2011 por supressão de árvores, queima de lixo e movimentação de terras, acumulando multas no valor de R$ 25 mil, segundo a prefeitura. Depois do desmatamento comprovado pela secretaria, a propriedade de 3,3 mil metros quadrados foi loteada e recebeu constantes fiscalizações da Secretaria Municipal de Obras, que chegou a embargar as obras e lavrou outras autuações. Nossa presença aqui diz respeito ao meio ambiente, mas podemos perceber que há uma movimentação no terreno e as obras continuam, inclusive com a presença de pedreiros, diz o gerente de Fiscalização e Controle de Fontes Degradadoras da SMMA, Rogério Pimenta.De acordo com o secretário Sérgio Lima-Braga, a procuradoria geral do município vai receber as informações do processo para tomar as medidas cabíveis. A esposa de Jader disse que o terreno nunca foi desmatado e a decisão de embargo da obra foi respeitada. Segundo ela, os pedreiros estavam no local juntando material de construção.Amanhã, está previsto um ato público da comunidade com a presença da Secretaria Municipal de Meio Ambiente em frente ao lote autuado. O ato é uma manifestação para comemorar o Dia da Árvore, celebrado em 21 de setembro.
1841539	Identificar nomes verdadeiros de assaltantes que agem em MT virou quebra-cabeça para autoridades da SegurançaPublicado em 19/09/2011 às 23:34:36.Fonte: Diário de Cuiabá .Saber a verdadeira identidade dos assaltantes de bancos que estão agindo no Estado, no estilo novo cangaço, e até mesmo daqueles que já estão presos, não tem sido uma tarefa fácil para os órgãos de Segurança e o Ministério Público. O emaranhado de nomes falsos usados pelos bandidos virou um quebra-cabeça que precisa de ajuda especializada para ser montado. No caso da quadrilha que assaltou o Banco do Brasil de Campo Novo do Parecis (400 quilômetros de Cuiabá), que teve sete integrantes presos no dia 2 deste mês, a expectativa do Grupo de Atuação Especial contra o Crime Organizado (Gaeco) é que os peritos da Polícia Técnica possam apontar o caminho para montá-lo. O Gaeco requisitou a presença de peritos, que fizeram a coleta das impressões digitais e fotografias dos acusados. A partir de pesquisa com os materiais deles em todos os institutos de identificação do país, o órgão espera descobrir quem são de verdade esses criminosos. A maioria dos ladrões usa diversas identidades e responde por crimes com os diferentes nomes. é caso do assaltante preso na pista do Aeroporto Marechal Rondon, em Várzea Grande, embarcando para São Paulo com R$ 50 mil na mala. O acusado havia comprado passagem com o nome de Anderson Gonçalves Soares, mas, ao Gaeco, disse que se chama Carlos Eduardo Sobrinho. Esta semana, o promotor do Gaeco que esta à frente das investigações, Arnaldo Justino da Silva, recebeu informações vindas do Ceará que levam a crer que a identidade de Trutinha seja André Luiz da Silva. Em fevereiro de 2010, Trutinha foi preso dentro de um motel na cidade de Icó com armamento pesado e cocaína. No dia dessa prisão, o assaltante portava documentos que os identificava como Carlos Eduardo. Entretanto, após formular a denúncia-crime em nome de Carlos, o promotor da comarca cearense propôs um aditamento à ação pedindo ao juiz que a acusação fosse contra André Luiz, pois essa seria a identidade do acusado. A partir dessa informação, Arnaldo Justino decidiu que aqui Trutinha também deverá ser denunciado como André Luiz. Vamos informar o nome André e acrescentar que ele também usa esses outros nomes, observou. Apesar disso, o promotor desconfia do nome André. Isso porque, no dia da prisão, quando fez uma ligação telefônica para alguém de sua família, um direito assegurado em lei ao preso, Trutinha se identificou para o suposto parente como Carlos Eduardo. Lindomar Alves de Almeida, que está foragido e seria o chefe desse bando, é outro que tem diversas identidades e apelidos. No começo das investigações pensou-se que o nome dele era Bruno da Silva Malta, porém, na medida em que as informações iam ficando mais claras, surgiu o nome Lindomar e uma série de apelidos, entre os quais Barriga, Buchudo e Nenezão. Supostamente nascido na em Nobres, no Estado, Lindomar percorreu o país cometendo crime. Com o nome de Bruno, ele esteve preso duas vezes ano passado em cidades do Pará por receptação qualificada (transportando dinheiro dois dias depois de uma a banco) e por crime ambiental. Um questionamento certamente surge: se praticaram tantos crimes assim, como esses ladrões saem tão rápido da cadeia? O promotor Arnaldo explicou que o condenado cumpre um sexto da pena e ganha o direito legal de ir ao semi-aberto, um regime que não existe ou funciona precariamente no Brasil. Ou, dependendo da acusação, obtém habeas corpus antes da sentença e espera o julgamento em liberdade, como aconteceu com Trutinha em Icó, dias depois da prisão. Meses depois a Justiça reverteu o HC, mas quando isso ocorreu, o ladrão já estava longe. Informações ao Gaeco podem ser pelos números 127, 3613-1622 e 3613-1628.
1847035	A prisão aconteceu após os agentes apreenderem um menor de 13 anos vendendo cocaína.Aracaju (20 set) - Policiais civis da 6ª Delegacia Metropolitana, sob o comando do delegado Marcelo Hercos, prenderam, em flagrante, nesta terça-feira, 20, Edmilson de Jesus, 24 anos, por envolvimento com a prática de tráfico de drogas. A prisão aconteceu após os agentes apreenderem um menor de 13 anos vendendo cocaína. Com o jovem foram encontrados 6 papelotes da droga. Após surpreedermos o adolescente com cocaína levantamos a informação que ele comercializava droga para o Edmilson. Nos dirigimos até a casa dele, localizada no conjunto Rosa Elze e lá encontramos escondido dentro de um armário 50 gramas de cocaína pura, explicou Hercos. O menor afirmou a autoridade policial que foi a primeira vez que praticava a venda de drogas para Edmilson. Ele foi ouvido e após ser confeccionado um boletim de ocorrência circunstanciado foi liberado na companhia do responsável. Já Edmilson, que não tem passagem pela polícia, foi indiciado pelos crimes de tráfico de drogas e associação, além de corrupção de menores. Fonte: SSP/SE
1847901	Lalinha, teria desviado quase R$ 200 mil em verbas repassadas pelo Ministério da Saúde. SÃO LUÍS - O Ministério Público Federal no Maranhão (MPF/MA) denunciou a ex-prefeita de Olho d""Água das Cunhãs (MA) Lauraci Martins de Oliveira, mais conhecida como Lalinha, pelo desvio de quase R$ 200 mil em verbas repassadas pelo Ministério da Saúde.Lalinha exerceu mandato como prefeita de Olho d""Água das Cunhãs entre 2005 e 2008. Na época, ela assinou dois convênios com o Ministério da Saúde. O primeiro em 2005, no valor de R$ 90 mil, deveria ser destinado à aquisição de unidades móveis de saúde, visando o fortalecimento de Sistema Único de Saúde (SUS).Já o segundo, no valor de R$ 100 mil, deveria ser destinado à aquisição de equipamentos e material permanente, também para o fortalecimento do SUS. Neste convênio, no que pode ser apurado pelos fiscais do Ministério da Saude, a denunciada acabou aplicando parte dos recursos em desacordo com o plano de trabalho apresentado ao Ministério.Foram 33 equipamentos instalados em ambientes não previstos no plano de trabalho inicial, no valor de R$ 30.614,00. Além disso, foram adquiridos 22 equipamentos, que não foram discriminados na relação apresentada, no valor de R$ 1.710,00.Para o MPF/MA, por conta da omissão em prestar contas do primeiro convênio (no valor de R$ 90 mil) e de empregar os recursos referentes ao segundo convênio (no valor de R$ 100 mil) em finalidades diferentes do plano de trabalho inicial, a ex-prefeita Lalinha terá que reparar o dano à União, além de prestar serviços comunitários durante seis meses por quatro horas semanais.As informações são do MPF.0 comentários | Comente esta matéria
1850603	Da Redação Um cinturão artesanal e um explosivo aparentemente acoplado foi encontrado por policiais militares na Capital de Mato Grosso. O material estava na residência de Lourival Pereira da Silva, 24, e, segundo informações, seria utilizado durante um assalto a uma agência do banco Bradesco no município de Sapezal (480 km a noroeste da Capital). O objetivo era que o assaltante colocasse o material na cintura para fazer ameaça ao gerente do banco, que seria feito refém durante a ação. O suspeito foi detido no bairro Nova Iguaçu com uma adolescente de 14 anos. A jovem relatou ser namorada de Lourivale estar grávida de 8 meses. Sobre o artefato, disse que um amigo do casal, conhecido como Sidnei,passou há 10 dias pela residência e pediu para que guardassem uma sacola.
1853148	O material foi encontrado em poder de Carolina Sena Caxias, 29 anos.Redação CORREIOA Polícia Militar apreendeu dois quilos de maconha nesta quarta-feira (21) na região da Baixa do Petróleo, na Massaranduba, depois de uma denúncia anônima. No local, a 17ª Companhia Independente de Polícia Militar apreendeu ainda 200 gramas de crack, duas capas de coletes balísticos e três celulares.No local a polícia encontrou o dono da residência, Davi Daniel Nolasco de Jesus, que permitiu que fosse feita uma busca. O material foi encontrado em poder de Carolina Sena Caxias, 29 anos.Os dois acusados e o material foram encaminhados para a Delegacia de Tóxicos e Entorpecentes (DTE).
1853578	Dois homens que tentavam furtar um veículo estacionado na Avenida Francisco Morato, no Vianelo, foram presos pela Polícia Militar, anteontem à tarde. Claudinei Martins da Silva, 36 anos, morador na Vila Maringá, e James João Hass Junior, 38, do Morada das Vinhas, foram detidos após denúncia anônima ao Centro de Atendimento e Despacho (CAD) da PM. A informação era de que a dupla - um homem trajando camisa branca e boné verde e o outro, camisa preta - estava ao lado de um Crossfox, tentando abri-lo. Com a chegada da viatura, cada um caminhou por um lado da rua. Ambos foram detidos. No bolso da bermuda de Silva, foram encontrados um pequeno módulo de ignição, duas chaves de fenda, um alicate e miolo de ignição. Junior jogou no chão um objeto, recuperado momentos depois. Tratava-se da fechadura do veículo. Um Monza com diversas ferramentas em seu interior e quatro celulares foi apreendido nas imediações. O veículo pertencia a Silva, estava parado em um lava-carros e havia sido utilizado pela dupla para chegar ao local. Os detidos foram conduzidos ao 6º DP e apresentados ao delegado Carlos Alberto Abrantes, que os autuou por furto qualificado. Os investigadores Hélio Di Berardo e Torso fizeram o encaminhamento da dupla ao Centro de Triagem, em Campo Limpo Paulista, à disposição da Justiça.
1854073	Um funcionário do Departamento de Trânsito da Paraíba (Detran-PB) foi preso em flagrante na tarde dessa terça-feira, dia 20, ao receber a quantia de R$ 200 para facilitar a aprovação de um candidato no exame prático do órgão.De acordo com informações do corregedor do Detran, Walber Virgulino, o servidor público Severino Nascimento, conhecido como Valter, foi detido em flagrante no banheiro do órgão no momento em que devolvia o dinheiro ao usuário de nome Clayton, quando este foi reprovado na prova prática. As prisões aconteceram em decorrencia da intensa investigação que estamos desenvolvendo desde o início do ano para prevenir e reprimir fraudes no órgão. Uma funcionária do Detran notou irregularidades nos exames realizados por Clayton e nos informou. Flagrei a dupla no banheiro, logo após a realização do exame, quando o servidor devolvia R$200 que havia cobrado para facilitar a aprovação dele, contou o corregedor.A dupla foi levada para a 9ª Delegacia Distrital no bairro de Mangabeira. Clayton foi autuado por corrupção ativa, ao oferecer vantagem indevida a funcionário público e o servidor vai responder pelo crime de corrupção passiva por solicitar e receber dinheiro de forma ilegal e por tráfico de influência.Ainda segundo Walber Virgulino há provas suficientes contra a dupla e caso seja considerado culpado, o servidor público poderá pegar de quatro a 17 anos de prisão. Clayton poderá ser penalizado com a detenção de um a oito anos de prisão e pagamento de multa. De O Norte
1855857	Tweet Uma ação conjunta envolvendo policiais civis e militares resultou  na prisão daquele que é apontado como o quarto suspeito de participação no caso da chacina em um bar do bairro de Socorro, em Jaboatão dos Guararapes, ocorrida no último dia 8 de agosto. Edilson Dias de Souza, também conhecido por Cinho, de 22 anos, foi preso ao lado de Ronaldo Francisco da Silva, 24, no Ibura, bairro da Zona Sul do Recife. A dupla foi presa em decorrência das investigações desencadeadas pela Operação Malha Fina, através de dois de mandados de prisão. Com os suspeitos ainda foram encontrados dois revólveres calibre 38, um capuz tipo ninja e 102 munições. De acordo com os policiais, Cinho é ex-presidiário e já havia cumprido pena depois de ser condenado por um duplo homicídio. Ele foi conduzido,  juntamente com  Ronaldo Francisco, à Delegacia do Cabo de Santo Agostinho antes de seguir rumo ao Centro de Obeservação Criminológica e Triagem Professor Everardo Luna (Cotel), em Abreu e Lima.CasoCinco pessoas foram mortas e três ficaram feridas na comunidade do Retiro, no bairro de Socorro, em Jaboatão dos Guararapes, Região Metropolitana do Recife (RMR). De acordo com a polícia, várias pessoas estavam no Bar da Pedra, quando três homens e uma mulher se aproximaram e efetuaram vários disparos. Morreram Fábio José da Silva, 33; a tia dele, Edjaneide Maria da Silva, 40 e Daniel Cícero da Silva, 27, que chegou a ser socorrido à UPA do Engenho Velho, mas não resistiu. Duas pessoas não identificadas também perderam a vida.  Os feridos foram: Jaqueline Vieira de Lima, 29; Fábio Júnior Chagas da Silva e Edenilson Melo, de 34 anos.Da Folha de Pernambuco Digital, com informações de Adúlccio Lucena, repórter de editoria de Grande Recife
